Species	Ks
AP13K_AP13N	0.304481
AP13K_AP13N	0.191795
AP13K_AP13N	0.206951
AP13K_AP13N	0.640819
AP13K_AP13N	0.222667
AP13K_AP13N	0.266868
AP13K_AP13N	0.396761
AP13K_AP13N	0.0854701
AP13K_AP13N	0.044733
AP13K_AP13N	0.197262
AP13K_AP13N	0.28132
AP13K_AP13N	0.548837
AP13K_AP13N	0.448065
AP13K_AP13N	0.285914
AP13K_AP13N	0.13834
AP13K_AP13N	0.0764331
AP13K_AP13N	0.133727
AP13K_AP13N	0.144759
AP13K_AP13N	0.335813
AP13K_AP13N	0.199575
AP13K_AP13N	0.303448
AP13K_AP13N	0.886063
AP13K_AP13N	0.27686
AP13K_AP13N	0.2909
AP13K_AP13N	0.102011
AP13K_AP13N	0.488584
AP13K_AP13N	0.298399
AP13K_AP13N	0.342954
AP13K_AP13N	0.224558
AP13K_AP13N	0.384615
AP13K_AP13N	0.455633
AP13K_AP13N	0.42221
AP13K_AP13N	0.184961
AP13K_AP13N	0.221599
AP13K_AP13N	0.0683611
AP13K_AP13N	0.418514
AP13K_AP13N	0.163286
AP13K_AP13N	0.402542
AP13K_AP13N	0.151815
AP13K_AP13N	0.185809
AP13K_AP13N	0.375062
AP13K_AP13N	0.0664653
AP13K_AP13N	0.173013
AP13K_AP13N	0.389696
AP13K_AP13N	0.281339
AP13K_AP13N	0.483936
AP13K_AP13N	0.149673
AP13K_AP13N	0.142519
AP13K_AP13N	0.174012
AP13K_AP13N	0.0509607
AP13K_AP13N	0.39483
AP13K_AP13N	0.124877
AP13K_AP13N	0.184642
AP13K_AP13N	0.186901
AP13K_AP13N	0.319911
AP13K_AP13N	0.060266
AP13K_AP13N	0.284757
AP13K_AP13N	0.325581
AP13K_AP13N	0.0375865
AP13K_AP13N	0.156006
AP13K_AP13N	0.118908
AP13K_AP13N	0.20332
AP13K_AP13N	0.134855
AP13K_AP13N	0.16208
AP13K_AP13N	0.155224
AP13K_AP13N	0.507097
AP13K_AP13N	0.495924
AP13K_AP13N	0.468099
AP13K_AP13N	0.00189753
AP13K_AP13N	0.21194
AP13K_AP13N	0.107069
AP13K_AP13N	0.3377
AP13K_AP13N	0.504087
AP13K_AP13N	0.0786338
AP13K_AP13N	0.226269
AP13K_AP13N	0.173848
AP13K_AP13N	0.235105
AP13K_AP13N	0.3
AP13K_AP13N	0.209227
AP13K_AP13N	0.469914
AP13K_AP13N	0.0351124
AP13K_AP13N	0.443738
AP13K_AP13N	0.431525
AP13K_AP13N	0.3974
AP13K_AP13N	0.366071
AP13K_AP13N	0.371636
AP13K_AP13N	0.34097
AP13K_AP13N	0.809474
AP13K_AP13N	0.311062
AP13K_AP13N	0.130934
AP13K_AP13N	0.211421
AP13K_AP13N	0.198874
AP13K_AP13N	0.747493
AP13K_AP13N	0.401186
AP13K_AP13N	0.203293
AP13K_AP13N	0.357934
AP13K_AP13N	0.129338
AP13K_AP13N	0.2
AP13K_AP13N	0.0721196
AP13K_AP13N	0.34431
AP13K_AP13N	0.146539
AP13K_AP13N	0.513482
AP13K_AP13N	0.214014
AP13K_AP13N	0.0615293
AP13K_AP13N	0.0443038
AP13K_AP13N	0.0993789
AP13K_AP13N	0.112763
AP13K_AP13N	0.324853
AP13K_AP13N	0.18038
AP13K_AP13N	0.515426
AP13K_AP13N	0.20744
AP13K_AP13N	0.129373
AP13K_AP13N	0.0388262
AP13K_AP13N	0.131799
AP13K_AP13N	0.0770505
AP13K_AP13N	0.864615
AP13K_AP13N	0.150628
AP13K_AP13N	0.25487
AP13K_AP13N	0.298477
AP13K_AP13N	0.0988332
AP13K_AP13N	0.289941
AP13K_AP13N	0.116402
AP13K_AP13N	0.136082
AP13K_AP13N	0.0406553
AP13K_AP13N	0.678638
AP13K_AP13N	0.273286
AP13K_AP13N	0.134349
AP13K_AP13N	0.16574
AP13K_AP13N	0.475721
AP13K_AP13N	0.173653
AP13K_AP13N	0.181604
AP13K_AP13N	0.728395
AP13K_AP13N	0.664032
AP13K_AP13N	0.0497467
AP13K_AP13N	0.0336943
AP13K_AP13N	0.262799
AP13K_AP13N	0.12695
AP13K_AP13N	0.183099
AP13K_AP13N	0.311688
AP13K_AP13N	0.0738589
AP13K_AP13N	0.51545
AP13K_AP13N	0.12116
AP13K_AP13N	0.179817
AP13K_AP13N	0.217862
AP13K_AP13N	0.129969
AP13K_AP13N	0.853107
AP13K_AP13N	0.217484
AP13K_AP13N	0.156972
AP13K_AP13N	0.394558
AP13K_AP13N	0.0592378
AP13K_AP13N	0.231818
AP13K_AP13N	0.138705
AP13K_AP13N	0
AP13K_AP13N	0.137725
AP13K_AP13N	0.164663
AP13K_AP13N	0.0599829
AP13K_AP13N	0.207709
AP13K_AP13N	0.395977
AP13K_AP13N	0.519031
AP13K_AP13N	0.563817
AP13K_AP13N	0.127313
AP13K_AP13N	0.127313
AP13K_AP13N	0.515571
AP13K_AP13N	0.522312
AP13K_AP13N	0.403525
AP13K_AP13N	0.270096
AP13K_AP13N	0.69936
AP13K_AP13N	0.26338
AP13K_AP13N	0.229111
AP13K_AP13N	0.273063
AP13K_AP13N	0.104046
AP13K_AP13N	0.00194553
AP13K_AP13N	0.14059
AP13K_AP13N	0.14239
AP13K_AP13N	0.160483
AP13K_AP13N	0.0451505
AP13K_AP13N	0.0192024
AP13K_AP13N	0.176687
AP13K_AP13N	1.03088
AP13K_AP13N	0.320197
AP13K_AP13N	0.172254
AP13K_AP13N	0.156522
AP13K_AP13N	0.199411
AP13K_AP13N	0.315502
AP13K_AP13N	0.247885
AP13K_AP13N	0.152174
AP13K_AP13N	0.265589
AP13K_AP13N	0.191257
AP13K_AP13N	0.273663
AP13K_AP13N	0.431877
AP13K_AP13N	0.120206
AP13K_AP13N	0.328999
AP13K_AP13N	0.291155
AP13K_AP13N	0.411924
AP13K_AP13N	0.0285401
AP13K_AP13N	0.206294
AP13K_AP13N	0.0598434
AP13K_AP13N	0.163621
AP13K_AP13N	0.245353
AP13K_AP13N	0.215839
AP13K_AP13N	0.092745
AP13K_AP13N	0.614251
AP13K_AP13N	0.0607533
AP13K_AP13N	0.208333
AP13K_AP13N	0.468354
AP13K_AP13N	0.230256
AP13K_AP13N	0.255165
AP13K_AP13N	0.150168
AP13K_AP13N	0.368726
AP13K_AP13N	0.201158
AP13K_AP13N	0.147381
AP13K_AP13N	0.103234
AP13K_AP13N	0.383734
AP13K_AP13N	0.0382166
AP13K_AP13N	0.431118
AP13K_AP13N	0.109333
AP13K_AP13N	0.154334
AP13K_AP13N	0.584989
AP13K_AP13N	0.0785824
AP13K_AP13N	0.081004
AP13K_AP13N	0.145418
AP13K_AP13N	0.0400445
AP13K_AP13N	0.0827068
AP13K_AP13N	0.149756
AP13K_AP13N	0.430303
AP13K_AP13N	0.319398
AP13K_AP13N	0.554736
AP13K_AP13N	0.325581
AP13K_AP13N	0.403593
AP13K_AP13N	0.240343
AP13K_AP13N	0.153846
AP13K_AP13N	0.120033
AP13K_AP13N	0.173966
AP13K_AP13N	0.432802
AP13K_AP13N	0.264892
AP13K_AP13N	0.195037
AP13K_AP13N	0.401376
AP13K_AP13N	0.177436
AP13K_AP13N	0.590278
AP13K_AP13N	0.268398
AP13K_AP13N	0.180645
AP13K_AP13N	0.596859
AP13K_AP13N	0.405405
AP13K_AP13N	0.483261
AP13K_AP13N	0.948665
AP13K_AP13N	0.787938
AP13K_AP13N	0.196262
AP13K_AP13N	0.000993049
AP13K_AP13N	0.0727041
AP13K_AP13N	0.788382
AP13K_AP13N	0.0487968
AP13K_AP13N	0.282303
AP13K_AP13N	0.380165
AP13K_AP13N	0.130201
AP13K_AP13N	0.0431718
AP13K_AP13N	0.126561
AP13K_AP13N	0.142361
AP13K_AP13N	0.252282
AP13K_AP13N	0.256125
AP13K_AP13N	0.366554
AP13K_AP13N	0.376329
AP13K_AP13N	0.129979
AP13K_AP13N	0.125679
AP13K_AP13N	0.280909
AP13K_AP13N	0.0800525
AP13K_AP13N	0.283213
AP13K_AP13N	0.345855
AP13K_AP13N	0.284898
AP13K_AP13N	0.0939535
AP13K_AP13N	0.363448
AP13K_AP13N	0.0930233
AP13K_AP13N	0.0303353
AP13K_AP13N	0.355886
AP13K_AP13N	0.392535
AP13K_AP13N	0.390533
AP13K_AP13N	0.470746
AP13K_AP13N	0.0775362
AP13K_AP13N	0.0915287
AP13K_AP13N	0.923302
AP13K_AP13N	0.377104
AP13K_AP13N	0.220089
AP13K_AP13N	0.361576
AP13K_AP13N	0.510328
AP13K_AP13N	0.235727
AP13K_AP13N	0.437765
AP13K_AP13N	0.135593
AP13K_AP13N	0.190234
AP13K_AP13N	0.615625
AP13K_AP13N	0.0955414
AP13K_AP13N	0.219207
AP13K_AP13N	0.543807
AP13K_AP13N	0.42145
AP13K_AP13N	0.642402
AP13K_AP13N	0.375944
AP13K_AP13N	0.208806
AP13K_AP13N	0.2842
AP13K_AP13N	0.209397
AP13K_AP13N	0.459883
AP13K_AP13N	0.202995
AP13K_AP13N	0.378342
AP13K_AP13N	0.379239
AP13K_AP13N	0.0685358
AP13K_AP13N	0.305463
AP13K_AP13N	0.280977
AP13K_AP13N	0.145425
AP13K_AP13N	0.278902
AP13K_AP13N	0.550528
AP13K_AP13N	0.224194
AP13K_AP13N	0.180272
AP13K_AP13N	0.127273
AP13K_AP13N	0.148368
AP13K_AP13N	0.16372
AP13K_AP13N	0.117045
AP13K_AP13N	0.175
AP13K_AP13N	0.31929
AP13K_AP13N	0.290119
AP13K_AP13N	0.147368
AP13K_AP13N	0.242363
AP13K_AP13N	0.14719
AP13K_AP13N	0.1731
AP13K_AP13N	0.321942
AP13K_AP13N	0.234177
AP13K_AP13N	0.186706
AP13K_AP13N	0.825494
AP13K_AP13N	0.22907
AP13K_AP13N	0.384131
AP13K_AP13N	0.177974
AP13K_AP13N	0.160424
AP13K_AP13N	0.183099
AP13K_AP13N	0.169617
AP13K_AP13N	0.322034
AP13K_AP13N	0.0348162
AP13K_AP13N	0.110924
AP13K_AP13N	0.459322
AP13K_AP13N	0.62027
AP13K_AP13N	0.246358
AP13K_AP13N	0.126582
AP13K_AP13N	0.476144
AP13K_AP13N	0.0891759
AP13K_AP13N	0.469846
AP13K_AP13N	0.502762
AP13K_AP13N	0.323913
AP13K_AP13N	0.167224
AP13K_AP13N	0.254213
AP13K_AP13N	0.177524
AP13K_AP13N	0.156682
AP13K_AP13N	0.591755
AP13K_AP13N	0.505824
AP13K_AP13N	0.171233
AP13K_AP13N	0.175079
AP13K_AP13N	0.207598
AP13K_AP13N	0.24928
AP13K_AP13N	0.339387
AP13K_AP13N	0.142477
AP13K_AP13N	0.179487
AP13K_AP13N	0.207867
AP13K_AP13N	0.16712
AP13K_AP13N	0.324885
AP13K_AP13N	0.258883
AP13K_AP13N	0.160768
AP13K_AP13N	0.293578
AP13K_AP13N	0.104334
AP13K_AP13N	0.139853
AP13K_AP13N	0.111111
AP13K_AP13N	0.019774
AP13K_AP13N	0.302346
AP13K_AP13N	0.226225
AP13K_AP13N	0.238095
AP13K_AP13N	0.22395
AP13K_AP13N	0.138191
AP13K_AP13N	0.242609
AP13K_AP13N	0.0757098
AP13K_AP13N	0.376648
AP13K_AP13N	0.348329
AP13K_AP13N	0.0171131
AP13K_AP13N	0.219572
AP13K_AP13N	0.0740741
AP13K_AP13N	0.676529
AP13K_AP13N	0.101431
AP13K_AP13N	0.332148
AP13K_AP13N	0.352559
AP13K_AP13N	0.19945
AP13K_AP13N	0.232689
AP13K_AP13N	0.432139
AP13K_AP13N	0.289009
AP13K_AP13N	0.11415
AP13K_AP13N	0.428866
AP13K_AP13N	0.405894
AP13K_AP13N	0.200577
AP13K_AP13N	0.0886263
AP13K_AP13N	0.30989
AP13K_AP13N	0.190397
AP13K_AP13N	0.0676972
AP13K_AP13N	0.128824
AP13K_AP13N	0.0997249
AP13K_AP13N	0.209174
AP13K_AP13N	0.684211
AP13K_AP13N	0.165217
AP13K_AP13N	0.122388
AP13K_AP13N	0.469687
AP13K_AP13N	0.164723
AP13K_AP13N	0.0690608
AP13K_AP13N	0.282249
AP13K_AP13N	0.0738479
AP13K_AP13N	0.480345
AP13K_AP13N	0.263061
AP13K_AP13N	0.106667
AP13K_AP13N	0.568041
AP13K_AP13N	0.163049
AP13K_AP13N	0.292405
AP13K_AP13N	0.128169
AP13K_AP13N	0.370154
AP13K_AP13N	0.166844
AP13K_AP13N	0.140904
AP13K_AP13N	0.0614568
AP13K_AP13N	0.60139
AP13K_AP13N	0.587025
AP13K_AP13N	0.325116
AP13K_AP13N	0.245089
AP13K_AP13N	0.2049
AP13K_AP13N	0.160902
AP13K_AP13N	0.0699301
AP13K_AP13N	0.14952
AP13K_AP13N	0.462264
AP13K_AP13N	0.286776
AP13K_AP13N	0.277559
AP13K_AP13N	0.345022
AP13K_AP13N	0.387879
AP13K_AP13N	0.109091
AP13K_AP13N	0.342814
AP13K_AP13N	0.223364
AP13K_AP13N	0.212565
AP13K_AP13N	0.0912017
AP13K_AP13N	0.155832
AP13K_AP13N	0.375867
AP13K_AP13N	0.193424
AP13K_AP13N	0.576159
AP13K_AP13N	0.564159
AP13K_AP13N	0.144048
AP13K_AP13N	0.243466
AP13K_AP13N	0.00913838
AP13K_AP13N	0.173392
AP13K_AP13N	0.131965
AP13K_AP13N	0.217608
AP13K_AP13N	0.122642
AP13K_AP13N	0.353234
AP13K_AP13N	0.0268362
AP13K_AP13N	0.0712074
AP13K_AP13N	0.330214
AP13K_AP13N	0.392256
AP13K_AP13N	0.193787
AP13K_AP13N	0.389404
AP13K_AP13N	0.122388
AP13K_AP13N	0.215699
AP13K_AP13N	0.271318
AP13K_AP13N	0.224348
AP13K_AP13N	0.157078
AP13K_AP13N	0.346418
AP13K_AP13N	0.0333333
AP13K_AP13N	0.471355
AP13K_AP13N	0.431349
AP13K_AP13N	0.456341
AP13K_AP13N	0.519337
AP13K_AP13N	0.25762
AP13K_AP13N	0.305366
AP13K_AP13N	0.390762
AP13K_AP13N	0.254412
AP13K_AP13N	0.498575
AP13K_AP13N	0.120172
AP13K_AP13N	0.0805124
AP13K_AP13N	0.67688
AP13K_AP13N	0.351796
AP13K_AP13N	0.0519231
AP13K_AP13N	0.397886
AP13K_AP13N	0.271493
AP13K_AP13N	0.348837
AP13K_AP13N	0.105469
AP13K_AP13N	0.0701833
AP13K_AP13N	0.18806
AP13K_AP13N	0.394007
AP13K_AP13N	0.570812
AP13K_AP13N	0.057729
AP13K_AP13N	0.133784
AP13K_AP13N	0.0850869
AP13K_AP13N	0.185859
AP13K_AP13N	0.541322
AP13K_AP13N	0.224658
AP13K_AP13N	0.11126
AP13K_AP13N	0.272085
AP13K_AP13N	0.277339
AP13K_AP13N	0.408257
AP13K_AP13N	0.222571
AP13K_AP13N	0.0361727
AP13K_AP13N	0.214621
AP13K_AP13N	0.166794
AP13K_AP13N	0.167472
AP13K_AP13N	0.0564474
AP13K_AP13N	0.311224
AP13K_AP13N	0.199468
AP13K_AP13N	0.150943
AP13K_AP13N	0.182254
AP13K_AP13N	0.0544872
AP13K_AP13N	0.417303
AP13K_AP13N	0.105263
AP13K_AP13N	0.609189
AP13K_AP13N	0.216596
AP13K_AP13N	0.246429
AP13K_AP13N	0.360136
AP13K_AP13N	0.144163
AP13K_AP13N	0.227829
AP13K_AP13N	0.291719
AP13K_AP13N	0.181542
AP13K_AP13N	0.300637
AP13K_AP13N	0.0817547
AP13K_AP13N	0.252045
AP13K_AP13N	0.321859
AP13K_AP13N	0.284926
AP13K_AP13N	0.335565
AP13K_AP13N	0.140582
AP13K_AP13N	0.0977444
AP13K_AP13N	0.266541
AP13K_AP13N	0.369276
AP13K_AP13N	0.49725
AP13K_AP13N	0.58673
AP13K_AP13N	0.4103
AP13K_AP13N	0.32
AP13K_AP13N	0.41331
AP13K_AP13N	0.0558413
AP13K_AP13N	0.424779
AP13K_AP13N	0.0861759
AP13K_AP13N	0.120338
AP13K_AP13N	0.0701493
AP13K_AP13N	0.179423
AP13K_AP13N	0.0753493
AP13K_AP13N	0.106594
AP13K_AP13N	0.185008
AP13K_AP13N	0.282642
AP13K_AP13N	0.220948
AP13K_AP13N	0.414485
AP13K_AP13N	0.062439
AP13K_AP13N	0.189312
AP13K_AP13N	0.200614
AP13K_AP13N	0.146655
AP13K_AP13N	0.0640693
AP13K_AP13N	0.444915
AP13K_AP13N	0.444444
AP13K_AP13N	0.0434783
AP13K_AP13N	0.188762
AP13K_AP13N	0.227468
AP13K_AP13N	0.064
AP13K_AP13N	0.0530822
AP13K_AP13N	0.318924
AP13K_AP13N	0.224327
AP13K_AP13N	0.368304
AP13K_AP13N	0.156514
AP13K_AP13N	0.118056
AP13K_AP13N	0.147643
AP13K_AP13N	0.0329815
AP13K_AP13N	0.527543
AP13K_AP13N	0.105925
AP13K_AP13N	0.315789
AP13K_AP13N	0.247821
AP13K_AP13N	0.0755668
AP13K_AP13N	0.228637
AP13K_AP13N	0.238095
AP13K_AP13N	0.492754
AP13K_AP13N	0.135783
AP13K_AP13N	0.529412
AP13K_AP13N	0.11794
AP13K_AP13N	0.00131752
AP13K_AP13N	0.862955
AP13K_AP13N	0.161504
AP13K_AP13N	0.0816543
AP13K_AP13N	0.142672
AP13K_AP13N	0.146382
AP13K_AP13N	0.196388
AP13K_AP13N	0.265145
AP13K_AP13N	0.13617
AP13K_AP13N	0.154936
AP13K_AP13N	0.225166
AP13K_AP13N	0.325407
AP13K_AP13N	0.0545359
AP13K_AP13N	0.0491563
AP13K_AP13N	0.160734
AP13K_AP13N	0.185609
AP13K_AP13N	0.16494
AP13K_AP13N	0.230686
AP13K_AP13N	0.246377
AP13K_AP13N	0.457672
AP13K_AP13N	0.507389
AP13K_AP13N	0.208999
AP13K_AP13N	0.159862
AP13K_AP13N	0.263041
AP13K_AP13N	0.347192
AP13K_AP13N	0.298592
AP13K_AP13N	0.473094
AP13K_AP13N	0.0650558
AP13K_AP13N	0.386953
AP13K_AP13N	0.12069
AP13K_AP13N	0.213643
AP13K_AP13N	0.0857741
AP13K_AP13N	0.598226
AP13K_AP13N	0.580547
AP13K_AP13N	0.112211
AP13K_AP13N	0.115476
AP13K_AP13N	0.133645
AP13K_AP13N	0.440263
AP13K_AP13N	0.595133
AP13K_AP13N	0.193154
AP13K_AP13N	0.11146
AP13K_AP13N	0.539482
AP13K_AP13N	0.162663
AP13K_AP13N	0.201961
AP13K_AP13N	0.214905
AP13K_AP13N	0.280702
AP13K_AP13N	0.239048
AP13K_AP13N	0.212898
AP13K_AP13N	0.240166
AP13K_AP13N	0.11913
AP13K_AP13N	0.109218
AP13K_AP13N	0.0851756
AP13K_AP13N	0.553719
AP13K_AP13N	0.3375
AP13K_AP13N	0.310711
AP13K_AP13N	0.211731
AP13K_AP13N	0.194226
AP13K_AP13N	0.300475
AP13K_AP13N	0.0920162
AP13K_AP13N	0.065407
AP13K_AP13N	0.352697
AP13K_AP13N	0.223602
AP13K_AP13N	0.302075
AP13K_AP13N	0.222022
AP13K_AP13N	0.123207
AP13K_AP13N	0.383158
AP13K_AP13N	0.174737
AP13K_AP13N	0.0378641
AP13K_AP13N	0.182679
AP13K_AP13N	0.180657
AP13K_AP13N	0.563452
AP13K_AP13N	0.183521
AP13K_AP13N	0.146245
AP13K_AP13N	0.317606
AP13K_AP13N	0.384692
AP13K_AP13N	0.0716113
AP13K_AP13N	0.530044
AP13K_AP13N	0.0623441
AP13K_AP13N	0.734349
AP13K_AP13N	0.193267
AP13K_AP13N	0.273392
AP13K_AP13N	0.0963983
AP13K_AP13N	0.178971
AP13K_AP13N	0.456365
AP13K_AP13N	0.0243289
AP13K_AP13N	0.429784
AP13K_AP13N	0.46875
AP13K_AP13N	0.261878
AP13K_AP13N	0.861619
AP13K_AP13N	0.156139
AP13K_AP13N	0.248299
AP13K_AP13N	0.173006
AP13K_AP13N	0.1
AP13K_AP13N	0.516129
AP13K_AP13N	0.170588
AP13K_AP13N	0.0621951
AP13K_AP13N	0.171845
AP13K_AP13N	0.401183
AP13K_AP13N	0.0451505
AP13K_AP13N	1.03057
AP13K_AP13N	0.470464
AP13K_AP13N	0.244792
AP13K_AP13N	0.159437
AP13K_AP13N	0.137304
AP13K_AP13N	0.318883
AP13K_AP13N	0.29784
AP13K_AP13N	0.282732
AP13K_AP13N	0.0488998
AP13K_AP13N	0.233491
AP13K_AP13N	0.47079
AP13K_AP13N	0.36942
AP13K_AP13N	0.454034
AP13K_AP13N	0.420788
AP13K_AP13N	0.0934125
AP13K_AP13N	0.225316
AP13K_AP13N	0.0918919
AP13K_AP13N	0.0186047
AP13K_AP13N	0.0721311
AP13K_AP13N	0.0574713
AP13K_AP13N	0.143761
AP13K_AP13N	0
AP13K_AP13N	0.0754163
AP13K_AP13N	0.440967
AP13K_AP13N	0.200324
AP13K_AP13N	0.319905
AP13K_AP13N	0.0980092
AP13K_AP13N	0.10644
AP13K_AP13N	0.122748
AP13K_AP13N	0.159931
AP13K_AP13N	0.346705
AP13K_AP13N	0.206461
AP13K_AP13N	0.152988
AP13K_AP13N	0.623506
AP13K_AP13N	0.132075
AP13K_AP13N	0.334842
AP13K_AP13N	0.047619
AP13K_AP13N	0.509186
AP13K_AP13N	0.168659
AP13K_AP13N	0.125402
AP13K_AP13N	0.0872675
AP13K_AP13N	0.271044
AP13K_AP13N	0.203747
AP13K_AP13N	0.765489
AP13K_AP13N	0.152778
AP13K_AP13N	0.0737226
AP13K_AP13N	0.244618
AP13K_AP13N	0.24127
AP13K_AP13N	0.0454354
AP13K_AP13N	0.136735
AP13K_AP13N	0.314647
AP13K_AP13N	0.0726141
AP13K_AP13N	0.0727151
AP13K_AP13N	0.111969
AP13K_AP13N	0.147353
AP13K_AP13N	0.0627213
AP13K_AP13N	0.118346
AP13K_AP13N	0.360374
AP13K_AP13N	0.0853379
AP13K_AP13N	0.120158
AP13K_AP13N	0.392739
AP13K_AP13N	0.539557
AP13K_AP13N	0.163866
AP13K_AP13N	0.263986
AP13K_AP13N	0.285315
AP13K_AP13N	0.2
AP13K_AP13N	0.269537
AP13K_AP13N	0.120648
AP13K_AP13N	0.0837582
AP13K_AP13N	0.201104
AP13K_AP13N	0.290076
AP13K_AP13N	0.512605
AP13K_AP13N	0.515091
AP13K_AP13N	0.169614
AP13K_AP13N	0.101429
AP13K_AP13N	0.0806452
AP13K_AP13N	0.0885678
AP13K_AP13N	0.167354
AP13K_AP13N	0.185185
AP13K_AP13N	0.159011
AP13K_AP13N	0.284672
AP13K_AP13N	0.116782
AP13K_AP13N	0.226554
AP13K_AP13N	0.182504
AP13K_AP13N	0.143437
AP13K_AP13N	0.0708144
AP13K_AP13N	0.0515556
AP13K_AP13N	0.119516
AP13K_AP13N	0.198124
AP13K_AP13N	0.895944
AP13K_AP13N	0.152034
AP13K_AP13N	0.584211
AP13K_AP13N	0.685663
AP13K_AP13N	0.120562
AP13K_AP13N	0.0720859
AP13K_AP13N	0.271654
AP13K_AP13N	0.238506
AP13K_AP13N	0.516402
AP13K_AP13N	0.335543
AP13K_AP13N	0.199433
AP13K_AP13N	0.162063
AP13K_AP13N	0.202263
AP13K_AP13N	0.171504
AP13K_AP13N	0.14433
AP13K_AP13N	0.14032
AP13K_AP13N	0.211957
AP13K_AP13N	0.100287
AP13K_AP13N	0.206422
AP13K_AP13N	0.274131
AP13K_AP13N	0.23819
AP13K_AP13N	0.38036
AP13K_AP13N	0.251799
AP13K_AP13N	0.302964
AP13K_AP13N	0.558252
AP13K_AP13N	0.179592
AP13K_AP13N	0.119459
AP13K_AP13N	0.0983957
AP13K_AP13N	0.318555
AP13K_AP13N	0.233496
AP13K_AP13N	0.140025
AP13K_AP13N	0.125382
AP13K_AP13N	0.42738
AP13K_AP13N	1.06761
AP13K_AP13N	0.163597
AP13K_AP13N	0.109954
AP13K_AP13N	0.0377562
AP13K_AP13N	0.155642
AP13K_AP13N	0.167488
AP13K_AP13N	0.356378
AP13K_AP13N	0.126739
AP13K_AP13N	0.356013
AP13K_AP13N	0.0290925
AP13K_AP13N	0.435275
AP13K_AP13N	0.0366972
AP13K_AP13N	0.321019
AP13K_AP13N	0.380109
AP13K_AP13N	0.0625832
AP13K_AP13N	0.363519
AP13K_AP13N	0.0873216
AP13K_AP13N	0.236333
AP13K_AP13N	0.263485
AP13K_AP13N	0.417069
AP13K_AP13N	0.123653
AP13K_AP13N	0.11
AP13K_AP13N	0.379365
AP13K_AP13N	0.24846
AP13K_AP13N	0.374194
AP13K_AP13N	0.562929
AP13K_AP13N	0.109881
AP13K_AP13N	0.551402
AP13K_AP13N	0.136422
AP13K_AP13N	0.145378
AP13K_AP13N	0.0875576
AP13K_AP13N	0.169863
AP13K_AP13N	0.180108
AP13K_AP13N	1
AP13K_AP13N	0.176185
AP13K_AP13N	0.350928
AP13K_AP13N	0.231861
AP13K_AP13N	0.103325
AP13K_AP13N	0.51434
AP13K_AP13N	0.0821127
AP13K_AP13N	0.137991
AP13K_AP13N	0.646501
AP13K_AP13N	0.230559
AP13K_AP13N	0.104491
AP13K_AP13N	0.124008
AP13K_AP13N	0.352898
AP13K_AP13N	0.165072
AP13K_AP13N	0.108984
AP13K_AP13N	0.184397
AP13K_AP13N	0.10459
AP13K_AP13N	0.348881
AP13K_AP13N	0.289898
AP13K_AP13N	0.108825
AP13K_AP13N	0.191083
AP13K_AP13N	0.154459
AP13K_AP13N	0.104996
AP13K_AP13N	0.0947075
AP13K_AP13N	0.144361
AP13K_AP13N	0.343348
AP13K_AP13N	0.33156
AP13K_AP13N	0.269278
AP13K_AP13N	0.597371
AP13K_AP13N	0.0669623
AP13K_AP13N	0.134235
AP13K_AP13N	0.235504
AP13K_AP13N	0.363741
AP13K_AP13N	0.17765
AP13K_AP13N	0.176558
AP13K_AP13N	0.26832
AP13K_AP13N	0.407012
AP13K_AP13N	0.245033
AP13K_AP13N	0.478638
AP13K_AP13N	0.271812
AP13K_AP13N	0.578125
AP13K_AP13N	0.415966
AP13K_AP13N	0.546185
AP13K_AP13N	0.522901
AP13K_AP13N	0.653905
AP13K_AP13N	0.440288
AP13K_AP13N	0.368785
AP13K_AP13N	0.348485
AP13K_AP13N	0.553441
AP13K_AP13N	0.256671
AP13K_AP13N	0.325497
AP13K_AP13N	0.270451
AP13K_AP13N	0.160925
AP13K_AP13N	0.136882
AP13K_AP13N	0.122302
AP13K_AP13N	0.50159
AP13K_AP13N	0.18759
AP13K_AP13N	0.293578
AP13K_AP13N	0.09601
AP13K_AP13N	0.468034
AP13K_AP13N	0.390244
AP13K_AP13N	0.268076
AP13K_AP13N	0.151934
AP13K_AP13N	0.13789
AP13K_AP13N	0.188164
AP13K_AP13N	0.277228
AP13K_AP13N	0.0339573
AP13K_AP13N	0.0850247
AP13K_AP13N	0.312409
AP13K_AP13N	0.0790378
AP13K_AP13N	0.423333
AP13K_AP13N	0.495854
AP13K_AP13N	0.198095
AP13K_AP13N	0.336399
AP13K_AP13N	0.216407
AP13K_AP13N	0.209386
AP13K_AP13N	0.113102
AP13K_AP13N	0.0895296
AP13K_AP13N	0.0869231
AP13K_AP13N	0.391447
AP13K_AP13N	0.134328
AP13K_AP13N	0.244767
AP13K_AP13N	0.167986
AP13K_AP13N	0.157391
AP13K_AP13N	0.230958
AP13K_AP13N	0.106286
AP13K_AP13N	0.0529801
AP13K_AP13N	0.175159
AP13K_AP13N	0.476855
AP13K_AP13N	0.0688387
AP13K_AP13N	0.547945
AP13K_AP13N	0.144809
AP13K_AP13N	0.1841
AP13K_AP13N	0
AP13K_AP13N	0.484185
AP13K_AP13N	0.114504
AP13K_AP13N	0.0928433
AP13K_AP13N	0.25474
AP13K_AP13N	0.418246
AP13K_AP13N	0.630314
AP13K_AP13N	0.187227
AP13K_AP13N	0.507022
